Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      32/67          std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [8]
-----------------------------------------------
                0.00    0.00       9/30          std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [77]
                0.00    0.00      21/30          std::_Bit_iterator::operator[](long) const [17]
[11]     0.0    0.00    0.00      30         std::_Bit_iterator::operator*() const [11]
                0.00    0.00      30/39          std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [9]
-----------------------------------------------
                0.00    0.00      26/26          std::operator+(std::_Bit_iterator const&, long) [14]
[12]     0.0    0.00    0.00      26         std::_Bit_iterator::operator+=(long) [12]
                0.00    0.00      26/26          std::_Bit_iterator_base::_M_incr(long) [13]
-----------------------------------------------
                0.00    0.00      26/26          std::_Bit_iterator::operator+=(long) [12]
[13]     0.0    0.00    0.00      26         std::_Bit_iterator_base::_M_incr(long) [13]
-----------------------------------------------
                0.00    0.00       5/26          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [63]
                0.00    0.00      21/26          std::_Bit_iterator::operator[](long) const [17]
[14]     0.0    0.00    0.00      26         std::operator+(std::_Bit_iterator const&, long) [14]
                0.00    0.00      26/26          std::_Bit_iterator::operator+=(long) [12]
-----------------------------------------------
                0.00    0.00       3/24          GraphMatrix::printSCCs() [121]
                0.00    0.00       9/24          std::_Bit_const_iterator::operator*() const [28]
                0.00    0.00      12/24          GraphMatrix::DFS(int, std::vector<bool, std::allocator<bool> >&) [120]
[15]     0.0    0.00    0.00      24         std::_Bit_reference::operator bool() const [15]
-----------------------------------------------
                0.00    0.00       3/24          std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [81]
                0.00    0.00      21/24          std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [18]
[16]     0.0    0.00    0.00      24         std::vector<bool, std::allocator<bool> >::begin() [16]
                0.00    0.00      24/32          std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [10]
-----------------------------------------------
                0.00    0.00      21/21          std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [18]
[17]     0.0    0.00    0.00      21         std::_Bit_iterator::operator[](long) const [17]
                0.00    0.00      21/26          std::operator+(std::_Bit_iterator const&, long) [14]
                0.00    0.00      21/30          std::_Bit_iterator::operator*() const [11]
-----------------------------------------------
                0.00    0.00       3/21          GraphMatrix::addEdge(int, int) [70]
                0.00    0.00       3/21          GraphMatrix::printSCCs() [121]
                0.00    0.00      15/21          GraphMatrix::DFS(int, std::vector<bool, std::allocator<bool> >&) [120]
[18]     0.0    0.00    0.00      21         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [18]
                0.00    0.00      21/24          std::vector<bool, std::allocator<bool> >::begin() [16]
                0.00    0.00      21/21          std::_Bit_iterator::operator[](long) const [17]
-----------------------------------------------
                0.00    0.00      20/20          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [26]
[19]     0.0    0.00    0.00      20         std::_Bit_iterator::_Bit_iterator() [19]
                0.00    0.00      20/67          std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [8]
-----------------------------------------------
                0.00    0.00       9/18          std::_Bit_iterator::operator++() [29]
                0.00    0.00       9/18          std::_Bit_const_iterator::operator++() [31]
[20]     0.0    0.00    0.00      18         std::_Bit_iterator_base::_M_bump_up() [20]
-----------------------------------------------
                0.00    0.00       3/15          GraphMatrix::addEdge(int, int) [70]
                0.00    0.00       3/15          GraphMatrix::DFS(int, std::vector<bool, std::allocator<bool> >&) [120]
                0.00    0.00       9/15          std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [77]
[21]     0.0    0.00    0.00      15         std::_Bit_reference::operator=(bool) [21]
-----------------------------------------------
                0.00    0.00      13/13          std::allocator<unsigned long>::~allocator() [23]
[22]     0.0    0.00    0.00      13         __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [22]
-----------------------------------------------
                0.00    0.00       3/13          std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [81]
                0.00    0.00       5/13          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [56]
                0.00    0.00       5/13          std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [59]
[23]     0.0    0.00    0.00      13         std::allocator<unsigned long>::~allocator() [23]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [22]
-----------------------------------------------
                0.00    0.00       3/12          GraphMatrix::addEdge(int, int) [70]
                0.00    0.00       9/12          GraphMatrix::DFS(int, std::vector<bool, std::allocator<bool> >&) [120]
[24]     0.0    0.00    0.00      12         std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::operator[](unsigned long) [24]
-----------------------------------------------
                0.00    0.00       5/12          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [63]
                0.00    0.00       7/12          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [35]
[25]     0.0    0.00    0.00      12         unsigned long* std::__addressof<unsigned long>(unsigned long&) [25]
-----------------------------------------------
                0.00    0.00       5/10          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [55]
                0.00    0.00       5/10          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [58]
[26]     0.0    0.00    0.00      10         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [26]
                0.00    0.00      20/20          std::_Bit_iterator::_Bit_iterator() [19]
-----------------------------------------------
                0.00    0.00       5/10          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [63]
                0.00    0.00       5/10          std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [54]
[27]     0.0    0.00    0.00      10         std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [27]
-----------------------------------------------
                0.00    0.00       9/9           std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [77]
[28]     0.0    0.00    0.00       9         std::_Bit_const_iterator::operator*() const [28]
                0.00    0.00       9/24          std::_Bit_reference::operator bool() const [15]
                0.00    0.00       9/39          std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [9]
-----------------------------------------------
                0.00    0.00       9/9           std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [77]
[29]     0.0    0.00    0.00       9         std::_Bit_iterator::operator++() [29]
                0.00    0.00       9/18          std::_Bit_iterator_base::_M_bump_up() [20]
-----------------------------------------------
                0.00    0.00       3/9           std::vector<bool, std::allocator<bool> >::_M_copy_aligned(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [80]
                0.00    0.00       6/9           std::vector<bool, std::allocator<bool> >::begin() const [38]
[30]     0.0    0.00    0.00       9         std::_Bit_const_iterator::_Bit_const_iterator(unsigned long*, unsigned int) [30]
                0.00    0.00       9/67          std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [8]
-----------------------------------------------
                0.00    0.00       9/9           std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [77]
[31]     0.0    0.00    0.00       9         std::_Bit_const_iterator::operator++() [31]
                0.00    0.00       9/18          std::_Bit_iterator_base::_M_bump_up() [20]
-----------------------------------------------
                0.00    0.00       9/9           unsigned long* std::__copy_move_a<false, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [86]
[32]     0.0    0.00    0.00       9         unsigned long* std::__niter_base<unsigned long*>(unsigned long*) [32]
-----------------------------------------------
                0.00    0.00       8/8           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [34]
[33]     0.0    0.00    0.00       8         __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [33]
-----------------------------------------------
                0.00    0.00       3/8           std::allocator_traits<std::allocator<unsigned long> >::select_on_container_copy_construction(std::allocator<unsigned long> const&) [79]
                0.00    0.00       5/8           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [55]
[34]     0.0    0.00    0.00       8         std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [34]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [33]
-----------------------------------------------
                0.00    0.00       2/7           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [109]
                0.00    0.00       5/7           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [57]
[35]     0.0    0.00    0.00       7         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [35]
                0.00    0.00       7/12          unsigned long* std::__addressof<unsigned long>(unsigned long&) [25]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::resize(unsigned long, std::vector<bool, std::allocator<bool> > const&) [151]
                0.00    0.00       4/6           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_check_len(unsigned long, char const*) const [129]
[36]     0.0    0.00    0.00       6         std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::size() const [36]
-----------------------------------------------
                0.00    0.00       3/6           std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [81]
                0.00    0.00       3/6           std::vector<bool, std::allocator<bool> >::size() const [75]
[37]     0.0    0.00    0.00       6         std::vector<bool, std::allocator<bool> >::end() const [37]
                0.00    0.00       6/6           std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [39]
-----------------------------------------------
                0.00    0.00       3/6           std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [81]
                0.00    0.00       3/6           std::vector<bool, std::allocator<bool> >::size() const [75]
[38]     0.0    0.00    0.00       6         std::vector<bool, std::allocator<bool> >::begin() const [38]
                0.00    0.00       6/9           std::_Bit_const_iterator::_Bit_const_iterator(unsigned long*, unsigned int) [30]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<bool, std::allocator<bool> >::end() const [37]
[39]     0.0    0.00    0.00       6         std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [39]
                0.00    0.00       6/67          std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [8]
-----------------------------------------------
                0.00    0.00       3/6           void std::_Destroy_aux<false>::__destroy<std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*) [104]
                0.00    0.00       3/6           std::vector<bool, std::allocator<bool> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*, unsigned long, std::vector<bool, std::allocator<bool> > const&) [140]
[40]     0.0    0.00    0.00       6         std::vector<bool, std::allocator<bool> >* std::__addressof<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >&) [40]
-----------------------------------------------
                0.00    0.00       6/6           unsigned long* std::copy<unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [92]
[41]     0.0    0.00    0.00       6         unsigned long* std::__miter_base<unsigned long*>(unsigned long*) [41]
-----------------------------------------------
                0.00    0.00       6/6           std::_Bit_iterator std::copy<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [93]
[42]     0.0    0.00    0.00       6         std::_Bit_const_iterator std::__miter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator) [42]
-----------------------------------------------
                0.00    0.00       6/6           std::_Bit_iterator std::__copy_move_a<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [87]
[43]     0.0    0.00    0.00       6         std::_Bit_const_iterator std::__niter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator) [43]
-----------------------------------------------
                0.00    0.00       3/6           std::vector<bool, std::allocator<bool> >::size() const [75]
                0.00    0.00       3/6           std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [77]
[44]     0.0    0.00    0.00       6         std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&) [44]
-----------------------------------------------
                0.00    0.00       2/5           std::allocator<bool>::allocator() [103]
                0.00    0.00       3/5           std::allocator<bool>::allocator<unsigned long>(std::allocator<unsigned long> const&) [76]
[45]     0.0    0.00    0.00       5         __gnu_cxx::new_allocator<bool>::new_allocator() [45]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator<bool>::~allocator() [51]
[46]     0.0    0.00    0.00       5         __gnu_cxx::new_allocator<bool>::~new_allocator() [46]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [61]
[47]     0.0    0.00    0.00       5         __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [47]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [62]
[48]     0.0    0.00    0.00       5         __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [48]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [50]
-----------------------------------------------
                0.00    0.00       5/5           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [52]
[49]     0.0    0.00    0.00       5         __gnu_cxx::new_allocator<unsigned long>::new_allocator() [49]
-----------------------------------------------
                0.00    0.00       5/5           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [48]
[50]     0.0    0.00    0.00       5         __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [50]
-----------------------------------------------
                0.00    0.00       1/5           GraphMatrix::GraphMatrix(int) [122]
                0.00    0.00       1/5           GraphMatrix::printSCCs() [121]
                0.00    0.00       3/5           std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [81]
[51]     0.0    0.00    0.00       5         std::allocator<bool>::~allocator() [51]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<bool>::~new_allocator() [46]
-----------------------------------------------
                0.00    0.00       5/5           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [59]
[52]     0.0    0.00    0.00       5         std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [52]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<unsigned long>::new_allocator() [49]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::~vector() [153]
                0.00    0.00       4/5           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >, unsigned long, std::vector<bool, std::allocator<bool> > const&) [148]
[53]     0.0    0.00    0.00       5         std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_get_Tp_allocator() [53]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [63]
[54]     0.0    0.00    0.00       5         std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [54]
                0.00    0.00       5/10          std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [27]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [62]
-----------------------------------------------
                0.00    0.00       5/5           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [59]
[55]     0.0    0.00    0.00       5         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [55]
                0.00    0.00       5/8           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [34]
                0.00    0.00       5/10          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [26]
-----------------------------------------------
                0.00    0.00       5/5           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [60]
[56]     0.0    0.00    0.00       5         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [56]
                0.00    0.00       5/13          std::allocator<unsigned long>::~allocator() [23]
-----------------------------------------------
                0.00    0.00       5/5           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [60]
[57]     0.0    0.00    0.00       5         std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [57]
                0.00    0.00       5/7           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [35]
                0.00    0.00       5/5           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [58]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [61]
-----------------------------------------------
                0.00    0.00       5/5           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [57]
[58]     0.0    0.00    0.00       5         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [58]
                0.00    0.00       5/10          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [26]
-----------------------------------------------
                0.00    0.00       2/5           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [110]
                0.00    0.00       3/5           std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [81]
[59]     0.0    0.00    0.00       5         std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [59]
                0.00    0.00       5/5           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [52]
                0.00    0.00       5/13          std::allocator<unsigned long>::~allocator() [23]
                0.00    0.00       5/5           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [55]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<bool, std::allocator<bool> >::~vector() [64]
[60]     0.0    0.00    0.00       5         std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [60]
                0.00    0.00       5/5           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [57]
                0.00    0.00       5/5           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [56]
-----------------------------------------------
                0.00    0.00       5/5           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [57]
[61]     0.0    0.00    0.00       5         std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [61]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [47]
-----------------------------------------------
                0.00    0.00       5/5           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [54]
[62]     0.0    0.00    0.00       5         std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [62]
                0.00    0.00       5/5           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [48]
-----------------------------------------------
                0.00    0.00       2/5           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [110]
                0.00    0.00       3/5           std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [81]
[63]     0.0    0.00    0.00       5         std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [63]
                0.00    0.00       5/5           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [54]
                0.00    0.00       5/10          std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [27]
                0.00    0.00       5/12          unsigned long* std::__addressof<unsigned long>(unsigned long&) [25]
                0.00    0.00       5/32          std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [10]
                0.00    0.00       5/26          std::operator+(std::_Bit_iterator const&, long) [14]
-----------------------------------------------
                0.00    0.00       1/5           GraphMatrix::GraphMatrix(int) [122]
                0.00    0.00       1/5           GraphMatrix::printSCCs() [121]
                0.00    0.00       3/5           void std::_Destroy<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*) [95]
[64]     0.0    0.00    0.00       5         std::vector<bool, std::allocator<bool> >::~vector() [64]
                0.00    0.00       5/5           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [60]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >, unsigned long, std::vector<bool, std::allocator<bool> > const&) [148]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >::difference_type __gnu_cxx::operator-<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >(__gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > > const&) [128]
[65]     0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >::base() const [65]
-----------------------------------------------
                0.00    0.00       4/4           bool std::operator==<std::vector<bool, std::allocator<bool> >*>(std::move_iterator<std::vector<bool, std::allocator<bool> >*> const&, std::move_iterator<std::vector<bool, std::allocator<bool> >*> const&) [117]
[66]     0.0    0.00    0.00       4         std::move_iterator<std::vector<bool, std::allocator<bool> >*>::base() const [66]
-----------------------------------------------
                0.00    0.00       4/4           std::move_iterator<std::vector<bool, std::allocator<bool> >*> std::__make_move_if_noexcept_iterator<std::vector<bool, std::allocator<bool> >, std::move_iterator<std::vector<bool, std::allocator<bool> >*> >(std::vector<bool, std::allocator<bool> >*) [68]
[67]     0.0    0.00    0.00       4         std::move_iterator<std::vector<bool, std::allocator<bool> >*>::move_iterator(std::vector<bool, std::allocator<bool> >*) [67]
                0.00    0.00       4/4           std::remove_reference<std::vector<bool, std::allocator<bool> >*&>::type&& std::move<std::vector<bool, std::allocator<bool> >*&>(std::vector<bool, std::allocator<bool> >*&) [69]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<bool, std::allocator<bool> >* std::__uninitialized_move_if_noexcept_a<std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*, std::allocator<std::vector<bool, std::allocator<bool> > > >(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*, std::allocator<std::vector<bool, std::allocator<bool> > >&) [113]
[68]     0.0    0.00    0.00       4         std::move_iterator<std::vector<bool, std::allocator<bool> >*> std::__make_move_if_noexcept_iterator<std::vector<bool, std::allocator<bool> >, std::move_iterator<std::vector<bool, std::allocator<bool> >*> >(std::vector<bool, std::allocator<bool> >*) [68]
                0.00    0.00       4/4           std::move_iterator<std::vector<bool, std::allocator<bool> >*>::move_iterator(std::vector<bool, std::allocator<bool> >*) [67]
-----------------------------------------------
                0.00    0.00       4/4           std::move_iterator<std::vector<bool, std::allocator<bool> >*>::move_iterator(std::vector<bool, std::allocator<bool> >*) [67]
[69]     0.0    0.00    0.00       4         std::remove_reference<std::vector<bool, std::allocator<bool> >*&>::type&& std::move<std::vector<bool, std::allocator<bool> >*&>(std::vector<bool, std::allocator<bool> >*&) [69]
-----------------------------------------------
                0.00    0.00       3/3           main [6]
[70]     0.0    0.00    0.00       3         GraphMatrix::addEdge(int, int) [70]
                0.00    0.00       3/12          std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::operator[](unsigned long) [24]
                0.00    0.00       3/21          std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [18]
                0.00    0.00       3/15          std::_Bit_reference::operator=(bool) [21]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [81]
[71]     0.0    0.00    0.00       3         __gnu_cxx::__alloc_traits<std::allocator<unsigned long>, unsigned long>::_S_select_on_copy(std::allocator<unsigned long> const&) [71]
                0.00    0.00       3/3           std::allocator_traits<std::allocator<unsigned long> >::select_on_container_copy_construction(std::allocator<unsigned long> const&) [79]
-----------------------------------------------
                0.00    0.00       1/3           __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::allocate(unsigned long, void const*) [125]
                0.00    0.00       2/3           __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::max_size() const [98]
[72]     0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::_M_max_size() const [72]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<bool, std::allocator<bool> >::vector(std::vector<bool, std::allocator<bool> > const&) [81]
[73]     0.0    0.00    0.00       3         std::_Bvector_base<std::allocator<bool> >::_M_get_Bit_allocator() const [73]
-----------------------------------------------
                0.00    0.00       1/3           std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [142]
                0.00    0.00       2/3           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [147]
[74]     0.0    0.00    0.00       3         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [74]
-----------------------------------------------
