Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      39/40          std::vector<bool, std::allocator<bool> >::begin() [16]
[12]     0.0    0.00    0.00      40         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [12]
                0.00    0.00      40/44          std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [11]
-----------------------------------------------
                0.00    0.00      20/40          void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [41]
                0.00    0.00      20/40          void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [40]
[13]     0.0    0.00    0.00      40         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [13]
-----------------------------------------------
                0.00    0.00      39/39          std::operator+(std::_Bit_iterator const&, long) [18]
[14]     0.0    0.00    0.00      39         std::_Bit_iterator::operator+=(long) [14]
                0.00    0.00      39/39          std::_Bit_iterator_base::_M_incr(long) [15]
-----------------------------------------------
                0.00    0.00      39/39          std::_Bit_iterator::operator+=(long) [14]
[15]     0.0    0.00    0.00      39         std::_Bit_iterator_base::_M_incr(long) [15]
-----------------------------------------------
                0.00    0.00       1/39          Graph::printSCCs() [145]
                0.00    0.00      38/39          std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [22]
[16]     0.0    0.00    0.00      39         std::vector<bool, std::allocator<bool> >::begin() [16]
                0.00    0.00      39/40          std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [12]
-----------------------------------------------
                0.00    0.00      13/39          Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [144]
                0.00    0.00      13/39          Graph::getTransposeGraph() [143]
                0.00    0.00      13/39          Graph::DFSPrint(int, std::vector<bool, std::allocator<bool> >&) [88]
[17]     0.0    0.00    0.00      39         std::operator!=(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [17]
                0.00    0.00      39/46          std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [10]
-----------------------------------------------
                0.00    0.00       1/39          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [175]
                0.00    0.00      38/39          std::_Bit_iterator::operator[](long) const [20]
[18]     0.0    0.00    0.00      39         std::operator+(std::_Bit_iterator const&, long) [18]
                0.00    0.00      39/39          std::_Bit_iterator::operator+=(long) [14]
-----------------------------------------------
                0.00    0.00      38/38          std::_Bit_iterator::operator[](long) const [20]
[19]     0.0    0.00    0.00      38         std::_Bit_iterator::operator*() const [19]
                0.00    0.00      38/38          std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [21]
-----------------------------------------------
                0.00    0.00      38/38          std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [22]
[20]     0.0    0.00    0.00      38         std::_Bit_iterator::operator[](long) const [20]
                0.00    0.00      38/39          std::operator+(std::_Bit_iterator const&, long) [18]
                0.00    0.00      38/38          std::_Bit_iterator::operator*() const [19]
-----------------------------------------------
                0.00    0.00      38/38          std::_Bit_iterator::operator*() const [19]
[21]     0.0    0.00    0.00      38         std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [21]
-----------------------------------------------
                0.00    0.00      12/38          Graph::printSCCs() [145]
                0.00    0.00      13/38          Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [144]
                0.00    0.00      13/38          Graph::DFSPrint(int, std::vector<bool, std::allocator<bool> >&) [88]
[22]     0.0    0.00    0.00      38         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [22]
                0.00    0.00      38/39          std::vector<bool, std::allocator<bool> >::begin() [16]
                0.00    0.00      38/38          std::_Bit_iterator::operator[](long) const [20]
-----------------------------------------------
                0.00    0.00       6/37          Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [144]
                0.00    0.00       6/37          Graph::getTransposeGraph() [143]
                0.00    0.00       6/37          Graph::DFSPrint(int, std::vector<bool, std::allocator<bool> >&) [88]
                0.00    0.00       6/37          std::deque<int, std::allocator<int> >::back() [93]
                0.00    0.00      13/37          std::deque<int, std::allocator<int> >::~deque() [74]
[23]     0.0    0.00    0.00      37         std::deque<int, std::allocator<int> >::end() [23]
                0.00    0.00      37/68          std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [9]
-----------------------------------------------
                0.00    0.00       6/32          Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [144]
                0.00    0.00       6/32          Graph::DFSPrint(int, std::vector<bool, std::allocator<bool> >&) [88]
                0.00    0.00       7/32          Graph::addEdge(int, int) [85]
                0.00    0.00      13/32          Graph::getTransposeGraph() [143]
[24]     0.0    0.00    0.00      32         std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::operator[](unsigned long) [24]
-----------------------------------------------
                0.00    0.00      12/32          void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [76]
                0.00    0.00      20/32          void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [40]
[25]     0.0    0.00    0.00      32         operator new(unsigned long, void*) [25]
-----------------------------------------------
                0.00    0.00       6/31          Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [144]
                0.00    0.00       6/31          Graph::getTransposeGraph() [143]
                0.00    0.00       6/31          Graph::DFSPrint(int, std::vector<bool, std::allocator<bool> >&) [88]
                0.00    0.00      13/31          std::deque<int, std::allocator<int> >::~deque() [74]
[26]     0.0    0.00    0.00      31         std::deque<int, std::allocator<int> >::begin() [26]
                0.00    0.00      31/68          std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [9]
-----------------------------------------------
                0.00    0.00       6/27          std::deque<int, std::allocator<int> >::back() [93]
                0.00    0.00       7/27          Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [144]
                0.00    0.00       7/27          Graph::getTransposeGraph() [143]
                0.00    0.00       7/27          Graph::DFSPrint(int, std::vector<bool, std::allocator<bool> >&) [88]
[27]     0.0    0.00    0.00      27         std::_Deque_iterator<int, int&, int*>::operator*() const [27]
-----------------------------------------------
                0.00    0.00      26/26          std::allocator<int*>::allocator<int>(std::allocator<int> const&) [33]
[28]     0.0    0.00    0.00      26         __gnu_cxx::new_allocator<int*>::new_allocator() [28]
-----------------------------------------------
                0.00    0.00      26/26          std::allocator<int*>::~allocator() [34]
[29]     0.0    0.00    0.00      26         __gnu_cxx::new_allocator<int*>::~new_allocator() [29]
-----------------------------------------------
                0.00    0.00      26/26          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [31]
[30]     0.0    0.00    0.00      26         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [30]
-----------------------------------------------
                0.00    0.00      13/26          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [63]
                0.00    0.00      13/26          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [58]
[31]     0.0    0.00    0.00      26         std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [31]
                0.00    0.00      26/26          std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [30]
                0.00    0.00      26/26          std::allocator<int*>::allocator<int>(std::allocator<int> const&) [33]
-----------------------------------------------
                0.00    0.00       7/26          Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [144]
                0.00    0.00       7/26          Graph::DFSPrint(int, std::vector<bool, std::allocator<bool> >&) [88]
                0.00    0.00      12/26          Graph::printSCCs() [145]
[32]     0.0    0.00    0.00      26         std::_Bit_reference::operator bool() const [32]
-----------------------------------------------
                0.00    0.00      26/26          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [31]
[33]     0.0    0.00    0.00      26         std::allocator<int*>::allocator<int>(std::allocator<int> const&) [33]
                0.00    0.00      26/26          __gnu_cxx::new_allocator<int*>::new_allocator() [28]
-----------------------------------------------
                0.00    0.00      13/26          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [63]
                0.00    0.00      13/26          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [58]
[34]     0.0    0.00    0.00      26         std::allocator<int*>::~allocator() [34]
                0.00    0.00      26/26          __gnu_cxx::new_allocator<int*>::~new_allocator() [29]
-----------------------------------------------
                0.00    0.00      26/26          std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [64]
[35]     0.0    0.00    0.00      26         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [35]
                0.00    0.00      26/26          std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [36]
-----------------------------------------------
                0.00    0.00      26/26          std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [35]
[36]     0.0    0.00    0.00      26         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [36]
                0.00    0.00      26/78          std::__deque_buf_size(unsigned long) [8]
-----------------------------------------------
                0.00    0.00      26/26          std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [60]
[37]     0.0    0.00    0.00      26         std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [37]
-----------------------------------------------
                0.00    0.00      12/24          void std::_Destroy_aux<false>::__destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [117]
                0.00    0.00      12/24          std::deque<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::deque<int, std::allocator<int> >*, unsigned long>(std::deque<int, std::allocator<int> >*, unsigned long) [128]
[38]     0.0    0.00    0.00      24         std::deque<int, std::allocator<int> >* std::__addressof<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >&) [38]
-----------------------------------------------
                0.00    0.00       7/21          Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [144]
                0.00    0.00       7/21          Graph::getTransposeGraph() [143]
                0.00    0.00       7/21          Graph::DFSPrint(int, std::vector<bool, std::allocator<bool> >&) [88]
[39]     0.0    0.00    0.00      21         std::_Deque_iterator<int, int&, int*>::operator++() [39]
-----------------------------------------------
                0.00    0.00      20/20          void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [41]
[40]     0.0    0.00    0.00      20         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [40]
                0.00    0.00      20/40          int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [13]
                0.00    0.00      20/32          operator new(unsigned long, void*) [25]
-----------------------------------------------
                0.00    0.00      20/20          std::deque<int, std::allocator<int> >::push_back(int const&) [42]
[41]     0.0    0.00    0.00      20         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [41]
                0.00    0.00      20/40          int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [13]
                0.00    0.00      20/20          void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [40]
-----------------------------------------------
                0.00    0.00       6/20          std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [97]
                0.00    0.00       7/20          Graph::addEdge(int, int) [85]
                0.00    0.00       7/20          Graph::getTransposeGraph() [143]
[42]     0.0    0.00    0.00      20         std::deque<int, std::allocator<int> >::push_back(int const&) [42]
                0.00    0.00      20/20          void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [41]
-----------------------------------------------
                0.00    0.00       6/19          std::deque<int, std::allocator<int> >::pop_back() [94]
                0.00    0.00      13/19          std::deque<int, std::allocator<int> >::~deque() [74]
[43]     0.0    0.00    0.00      19         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [43]
-----------------------------------------------
                0.00    0.00       2/15          std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [113]
                0.00    0.00      13/15          std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [64]
[44]     0.0    0.00    0.00      15         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [44]
-----------------------------------------------
                0.00    0.00       2/14          std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_append(unsigned long) [131]
                0.00    0.00       4/14          std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::resize(unsigned long) [132]
                0.00    0.00       8/14          std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [113]
[45]     0.0    0.00    0.00      14         std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::size() const [45]
-----------------------------------------------
                0.00    0.00      13/13          std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [68]
[46]     0.0    0.00    0.00      13         __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [46]
-----------------------------------------------
                0.00    0.00      13/13          std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [69]
[47]     0.0    0.00    0.00      13         __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [47]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<int*>::_M_max_size() const [52]
-----------------------------------------------
                0.00    0.00      13/13          std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [70]
[48]     0.0    0.00    0.00      13         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [48]
-----------------------------------------------
                0.00    0.00      13/13          std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [71]
[49]     0.0    0.00    0.00      13         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [49]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<int>::_M_max_size() const [53]
-----------------------------------------------
                0.00    0.00      13/13          std::allocator<int>::allocator() [54]
[50]     0.0    0.00    0.00      13         __gnu_cxx::new_allocator<int>::new_allocator() [50]
-----------------------------------------------
                0.00    0.00      13/13          std::allocator<int>::~allocator() [55]
[51]     0.0    0.00    0.00      13         __gnu_cxx::new_allocator<int>::~new_allocator() [51]
-----------------------------------------------
                0.00    0.00      13/13          __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [47]
[52]     0.0    0.00    0.00      13         __gnu_cxx::new_allocator<int*>::_M_max_size() const [52]
-----------------------------------------------
                0.00    0.00      13/13          __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [49]
[53]     0.0    0.00    0.00      13         __gnu_cxx::new_allocator<int>::_M_max_size() const [53]
-----------------------------------------------
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [56]
[54]     0.0    0.00    0.00      13         std::allocator<int>::allocator() [54]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<int>::new_allocator() [50]
-----------------------------------------------
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [57]
[55]     0.0    0.00    0.00      13         std::allocator<int>::~allocator() [55]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<int>::~new_allocator() [51]
-----------------------------------------------
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_Deque_base() [66]
[56]     0.0    0.00    0.00      13         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [56]
                0.00    0.00      13/13          std::allocator<int>::allocator() [54]
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [60]
-----------------------------------------------
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [67]
[57]     0.0    0.00    0.00      13         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [57]
                0.00    0.00      13/13          std::allocator<int>::~allocator() [55]
-----------------------------------------------
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [64]
[58]     0.0    0.00    0.00      13         std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [58]
                0.00    0.00      13/26          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [31]
                0.00    0.00      13/13          std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [69]
                0.00    0.00      13/26          std::allocator<int*>::~allocator() [34]
-----------------------------------------------
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [64]
[59]     0.0    0.00    0.00      13         std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [59]
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [61]
-----------------------------------------------
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [56]
[60]     0.0    0.00    0.00      13         std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [60]
                0.00    0.00      26/26          std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [37]
-----------------------------------------------
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [59]
[61]     0.0    0.00    0.00      13         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [61]
                0.00    0.00      13/78          std::__deque_buf_size(unsigned long) [8]
                0.00    0.00      13/13          std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [71]
-----------------------------------------------
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [67]
[62]     0.0    0.00    0.00      13         std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [62]
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [65]
-----------------------------------------------
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [67]
[63]     0.0    0.00    0.00      13         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [63]
                0.00    0.00      13/26          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [31]
                0.00    0.00      13/13          std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [68]
                0.00    0.00      13/26          std::allocator<int*>::~allocator() [34]
-----------------------------------------------
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_Deque_base() [66]
[64]     0.0    0.00    0.00      13         std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [64]
                0.00    0.00      26/78          std::__deque_buf_size(unsigned long) [8]
                0.00    0.00      26/26          std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [35]
                0.00    0.00      13/15          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [44]
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [58]
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [59]
-----------------------------------------------
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [62]
[65]     0.0    0.00    0.00      13         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [65]
                0.00    0.00      13/78          std::__deque_buf_size(unsigned long) [8]
                0.00    0.00      13/13          std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [70]
-----------------------------------------------
                0.00    0.00      13/13          std::deque<int, std::allocator<int> >::deque() [73]
[66]     0.0    0.00    0.00      13         std::_Deque_base<int, std::allocator<int> >::_Deque_base() [66]
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [56]
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [64]
-----------------------------------------------
                0.00    0.00      13/13          std::deque<int, std::allocator<int> >::~deque() [74]
[67]     0.0    0.00    0.00      13         std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [67]
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [62]
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [63]
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [57]
-----------------------------------------------
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [63]
[68]     0.0    0.00    0.00      13         std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [68]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [46]
-----------------------------------------------
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [58]
[69]     0.0    0.00    0.00      13         std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [69]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [47]
-----------------------------------------------
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [65]
[70]     0.0    0.00    0.00      13         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [70]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [48]
-----------------------------------------------
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [61]
[71]     0.0    0.00    0.00      13         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [71]
                0.00    0.00      13/13          __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [49]
-----------------------------------------------
                0.00    0.00      13/13          std::deque<int, std::allocator<int> >::~deque() [74]
[72]     0.0    0.00    0.00      13         std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [72]
-----------------------------------------------
                0.00    0.00       1/13          std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [166]
                0.00    0.00      12/13          void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [76]
[73]     0.0    0.00    0.00      13         std::deque<int, std::allocator<int> >::deque() [73]
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::_Deque_base() [66]
-----------------------------------------------
                0.00    0.00       1/13          std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [167]
                0.00    0.00      12/13          void std::_Destroy<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*) [77]
[74]     0.0    0.00    0.00      13         std::deque<int, std::allocator<int> >::~deque() [74]
                0.00    0.00      13/19          std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [43]
                0.00    0.00      13/37          std::deque<int, std::allocator<int> >::end() [23]
                0.00    0.00      13/31          std::deque<int, std::allocator<int> >::begin() [26]
                0.00    0.00      13/13          std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [72]
                0.00    0.00      13/13          std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [67]
-----------------------------------------------
                0.00    0.00       6/12          Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [144]
                0.00    0.00       6/12          Graph::DFSPrint(int, std::vector<bool, std::allocator<bool> >&) [88]
[75]     0.0    0.00    0.00      12         std::_Bit_reference::operator=(bool) [75]
-----------------------------------------------
                0.00    0.00      12/12          std::deque<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::deque<int, std::allocator<int> >*, unsigned long>(std::deque<int, std::allocator<int> >*, unsigned long) [128]
[76]     0.0    0.00    0.00      12         void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [76]
                0.00    0.00      12/32          operator new(unsigned long, void*) [25]
                0.00    0.00      12/13          std::deque<int, std::allocator<int> >::deque() [73]
-----------------------------------------------
                0.00    0.00      12/12          void std::_Destroy_aux<false>::__destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [117]
[77]     0.0    0.00    0.00      12         void std::_Destroy<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*) [77]
                0.00    0.00      12/13          std::deque<int, std::allocator<int> >::~deque() [74]
-----------------------------------------------
                0.00    0.00       2/10          __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::allocate(unsigned long, void const*) [106]
                0.00    0.00       8/10          __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::max_size() const [79]
[78]     0.0    0.00    0.00      10         __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::_M_max_size() const [78]
-----------------------------------------------
                0.00    0.00       8/8           std::allocator_traits<std::allocator<std::deque<int, std::allocator<int> > > >::max_size(std::allocator<std::deque<int, std::allocator<int> > > const&) [82]
[79]     0.0    0.00    0.00       8         __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::max_size() const [79]
                0.00    0.00       8/10          __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::_M_max_size() const [78]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::max_size() const [81]
[80]     0.0    0.00    0.00       8         std::_Vector_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [80]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_append(unsigned long) [131]
                0.00    0.00       4/8           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [113]
[81]     0.0    0.00    0.00       8         std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::max_size() const [81]
                0.00    0.00       8/8           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::deque<int, std::allocator<int> > > const&) [83]
                0.00    0.00       8/8           std::_Vector_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [80]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::deque<int, std::allocator<int> > > const&) [83]
[82]     0.0    0.00    0.00       8         std::allocator_traits<std::allocator<std::deque<int, std::allocator<int> > > >::max_size(std::allocator<std::deque<int, std::allocator<int> > > const&) [82]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::max_size() const [79]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::max_size() const [81]
